Parameterization,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Centered,86,alpha[2],1.0029949999999999,1.02222,True,-0.89720648354,-1.02695105,-0.90378694,-0.7512129000000001
Centered,86,alpha[3],1.0029949999999999,1.02222,True,-0.9562649278075,-1.07696869,-0.957707855,-0.8356905165
Centered,86,alpha[4],1.0029949999999999,1.02222,True,-1.0664565121074998,-1.23513276,-1.0583448999999998,-0.921183271
Centered,86,alpha[5],1.0029949999999999,1.02222,True,-0.975187297625,-1.101647615,-0.9770353,-0.8433017979999999
Centered,86,alpha[6],1.0029949999999999,1.02222,True,-0.9823284587525,-1.10628283,-0.9804119499999999,-0.8633047685
Centered,86,alpha[7],1.0029949999999999,1.02222,True,-1.0048417155775,-1.1242768049999998,-1.0026395,-0.8902785755000001
Centered,86,alpha[8],1.0029949999999999,1.02222,True,-1.072783672195,-1.26950269,-1.0628348,-0.9099018635
Centered,86,alpha[9],1.0029949999999999,1.02222,True,-1.0035795795375,-1.13468954,-1.00091875,-0.8795287145
Centered,86,alpha[10],1.0029949999999999,1.02222,True,-1.066130928695,-1.2426484549999999,-1.05880745,-0.9128590705000001
Centered,86,alpha[11],1.0029949999999999,1.02222,True,-1.01990916885,-1.14975564,-1.01677845,-0.9041822860000002
Centered,86,alpha[12],1.0029949999999999,1.02222,True,-1.0788602067525002,-1.2663918299999999,-1.0679277,-0.929198659
Centered,86,alpha[13],1.0029949999999999,1.02222,True,-0.9211330269975,-1.0456394199999999,-0.9241425999999999,-0.7844765175000001
Centered,86,alpha[14],1.0029949999999999,1.02222,True,-1.0212974136525,-1.1734957549999998,-1.0171278,-0.884541207
Centered,86,alpha[15],1.0029949999999999,1.02222,True,-1.0367684179299999,-1.19540192,-1.03163355,-0.898957332
Centered,86,alpha[16],1.0029949999999999,1.02222,True,-0.9677404053725,-1.0849211749999998,-0.9676582499999999,-0.845556708
Centered,86,alpha[17],1.0029949999999999,1.02222,True,-0.9072262919549999,-1.034851505,-0.91136149,-0.7659827595000002
Centered,86,alpha[18],1.0029949999999999,1.02222,True,-1.1056079402124999,-1.350871425,-1.09022125,-0.919340585
Centered,87,mu,1.001045,1.00384,True,-0.9934266520650001,-1.06359499,-0.9922510449999999,-0.927601534
Centered,87,sigma,1.001045,1.00384,True,0.11930242127400001,0.04742450695,0.11580936,0.20139781449999997
Centered,87,alpha[1],1.001045,1.00384,True,-0.7893986961374999,-0.955718572,-0.793772005,-0.6099011930000001
Centered,87,alpha[2],1.001045,1.00384,True,-0.8978587580749999,-1.024901825,-0.9024977750000001,-0.7560356120000001
Centered,87,alpha[3],1.001045,1.00384,True,-0.9563120580275001,-1.074118905,-0.9578781949999999,-0.833705628
Centered,87,alpha[4],1.001045,1.00384,True,-1.0682872051274999,-1.235659845,-1.0619467,-0.9220314975
Centered,87,alpha[5],1.001045,1.00384,True,-0.9763202161974999,-1.102092485,-0.975056865,-0.8494520375000001
Centered,87,alpha[6],1.001045,1.00384,True,-0.9829982886724999,-1.1123469149999998,-0.98048757,-0.8592096725
Centered,87,alpha[7],1.001045,1.00384,True,-1.0045777792075001,-1.1253613900000001,-1.0031140500000002,-0.8893926495000001
Centered,87,alpha[8],1.001045,1.00384,True,-1.070372363255,-1.26761659,-1.0592724,-0.9147078640000001
Centered,87,alpha[9],1.001045,1.00384,True,-1.0035377676075,-1.12944095,-1.0012845000000001,-0.886930257
Centered,87,alpha[10],1.001045,1.00384,True,-1.0673795103525,-1.24765808,-1.0580211,-0.9185575015
Centered,87,alpha[11],1.001045,1.00384,True,-1.0205330634275,-1.143660595,-1.01768365,-0.904493909
Centered,87,alpha[12],1.001045,1.00384,True,-1.0808221113425,-1.277057795,-1.0706855,-0.9211931135
Centered,87,alpha[13],1.001045,1.00384,True,-0.9231697048324999,-1.049957085,-0.92643151,-0.7819630525
Centered,87,alpha[14],1.001045,1.00384,True,-1.0205450135175,-1.172649165,-1.0152789,-0.8828135355
Centered,87,alpha[15],1.001045,1.00384,True,-1.0391631097,-1.1972939599999999,-1.03476385,-0.897787136
Centered,87,alpha[16],1.001045,1.00384,True,-0.9666995981999998,-1.079859425,-0.96794623,-0.8487712455
Centered,87,alpha[17],1.001045,1.00384,True,-0.9096604275675,-1.03239938,-0.912221975,-0.7732725590000001
Centered,87,alpha[18],1.001045,1.00384,True,-1.1042409443975,-1.337654695,-1.0871787,-0.92639868
Centered,88,mu,1.00134,1.00705,True,-0.9931422318600001,-1.05990978,-0.992093225,-0.9300036350000002
Centered,88,sigma,1.00134,1.00705,True,0.116224999075,0.04193304445,0.112437705,0.20080597949999998
Centered,88,alpha[1],1.00134,1.00705,True,-0.7974488675824999,-0.9647337155000001,-0.80080074,-0.6213154275
Centered,88,alpha[2],1.00134,1.00705,True,-0.9018240735375,-1.0271462,-0.905007085,-0.7635830325
Centered,88,alpha[3],1.00134,1.00705,True,-0.9582036146274999,-1.0719094500000002,-0.961244695,-0.8359625580000001
Centered,88,alpha[4],1.00134,1.00705,True,-1.0655724876075001,-1.233671755,-1.0587153,-0.9245099710000001
Centered,88,alpha[5],1.00134,1.00705,True,-0.977541228935,-1.1034947199999998,-0.97661559,-0.8491207840000002
Centered,88,alpha[6],1.00134,1.00705,True,-0.9832898424375001,-1.10596715,-0.98183533,-0.8640083550000001
Centered,88,alpha[7],1.00134,1.00705,True,-1.0034897892624999,-1.11554314,-1.00163405,-0.8931240575
Centered,88,alpha[8],1.00134,1.00705,True,-1.06804577824,-1.25220422,-1.05647145,-0.9187049934999999
Centered,88,alpha[9],1.00134,1.00705,True,-1.0032587228499998,-1.12958121,-0.999954395,-0.8879285025
Centered,88,alpha[10],1.00134,1.00705,True,-1.065611599035,-1.246389555,-1.0559359000000001,-0.9161048005
Centered,88,alpha[11],1.00134,1.00705,True,-1.0196362813625,-1.14438241,-1.0148879,-0.902299904
Centered,88,alpha[12],1.00134,1.00705,True,-1.0773987003249998,-1.263754195,-1.0685115,-0.9231585900000001
Centered,88,alpha[13],1.00134,1.00705,True,-0.9273543756949999,-1.046298035,-0.93172688,-0.791796124
Centered,88,alpha[14],1.00134,1.00705,True,-1.020421978505,-1.1632096299999999,-1.0174385,-0.8851094580000001
Centered,88,alpha[15],1.00134,1.00705,True,-1.0362524490325,-1.197234475,-1.029579,-0.9001211015000002
Centered,88,alpha[16],1.00134,1.00705,True,-0.9700098103625,-1.08541823,-0.9704636,-0.8481430655
Centered,88,alpha[17],1.00134,1.00705,True,-0.9109489333275,-1.03656358,-0.915902575,-0.7662474845
Centered,88,alpha[18],1.00134,1.00705,True,-1.0996037578249998,-1.326752075,-1.0832343500000001,-0.9275008165
Centered,89,mu,1.0024199999999999,1.01659,True,-0.9945392564375,-1.0635740200000001,-0.992543975,-0.9289946855000001
Centered,89,sigma,1.0024199999999999,1.01659,True,0.12136091725899999,0.0498423593,0.11675226999999999,0.20771825799999993
Centered,89,alpha[1],1.0024199999999999,1.01659,True,-0.7896669423549999,-0.9556344695,-0.790898635,-0.6134770800000001
Centered,89,alpha[2],1.0024199999999999,1.01659,True,-0.8978224888024999,-1.0240562500000001,-0.901131245,-0.7631442865
Centered,89,alpha[3],1.0024199999999999,1.01659,True,-0.9547778769925,-1.0732243399999999,-0.9559401599999999,-0.8319372465
Centered,89,alpha[4],1.0024199999999999,1.01659,True,-1.06938691088,-1.238127065,-1.0618967499999998,-0.919224939
Centered,89,alpha[5],1.0024199999999999,1.01659,True,-0.976862259255,-1.102900855,-0.97912724,-0.8458798005
Centered,89,alpha[6],1.0024199999999999,1.01659,True,-0.984009962995,-1.104733835,-0.98439002,-0.8594193015000001
Centered,89,alpha[7],1.0024199999999999,1.01659,True,-1.00436384932,-1.1260907199999999,-1.0024126,-0.887163794
Centered,89,alpha[8],1.0024199999999999,1.01659,True,-1.0724036091375,-1.2689436950000001,-1.06206845,-0.9066669860000001
Centered,89,alpha[9],1.0024199999999999,1.01659,True,-1.0030391831725,-1.123509305,-1.00156025,-0.8893449970000001
Centered,89,alpha[10],1.0024199999999999,1.01659,True,-1.0711804101574998,-1.24982437,-1.0618717,-0.9209416150000002
Centered,89,alpha[11],1.0024199999999999,1.01659,True,-1.0220990629725,-1.151431145,-1.01967765,-0.9052351530000001
Centered,89,alpha[12],1.0024199999999999,1.01659,True,-1.0846213107449998,-1.2752944499999999,-1.0741569000000002,-0.923156685
Centered,89,alpha[13],1.0024199999999999,1.01659,True,-0.9233230580024999,-1.04483199,-0.9263830550000001,-0.7958864880000001
Centered,89,alpha[14],1.0024199999999999,1.01659,True,-1.0233260040175,-1.174511915,-1.0200399999999998,-0.885016973
Centered,89,alpha[15],1.0024199999999999,1.01659,True,-1.0379187674425,-1.1921426,-1.0320037,-0.8991881070000001
Centered,89,alpha[16],1.0024199999999999,1.01659,True,-0.969507916455,-1.089047015,-0.9699304449999999,-0.850275295
Centered,89,alpha[17],1.0024199999999999,1.01659,True,-0.9074677610124999,-1.031378965,-0.910862615,-0.7678750075000002
Centered,89,alpha[18],1.0024199999999999,1.01659,True,-1.1059174222799997,-1.342610985,-1.0891679,-0.9218047985000002
Centered,90,mu,1.00149,1.01322,True,-0.9945691497975,-1.0655557100000002,-0.9923143999999999,-0.9304465825
Centered,90,sigma,1.00149,1.01322,True,0.11938943157725,0.047544501950000005,0.116612935,0.20419113699999997
Centered,90,alpha[1],1.00149,1.01322,True,-0.792827974435,-0.96311156,-0.7960242449999999,-0.6199058730000001
Centered,90,alpha[2],1.00149,1.01322,True,-0.9012111101324999,-1.0277487650000001,-0.905078015,-0.764597517
Centered,90,alpha[3],1.00149,1.01322,True,-0.9572225774025,-1.07410378,-0.958682705,-0.8349995920000001
Centered,90,alpha[4],1.00149,1.01322,True,-1.068765002715,-1.23094404,-1.06178895,-0.9261899125
Centered,90,alpha[5],1.00149,1.01322,True,-0.97686758702,-1.10738711,-0.976136135,-0.8494188075000001
Centered,90,alpha[6],1.00149,1.01322,True,-0.9840862655275,-1.108944325,-0.98366072,-0.8577614845
Centered,90,alpha[7],1.00149,1.01322,True,-1.006677936375,-1.123759745,-1.00495125,-0.8946085355000001
Centered,90,alpha[8],1.00149,1.01322,True,-1.0696891953899998,-1.267201505,-1.0588294,-0.9077543730000001
Centered,90,alpha[9],1.00149,1.01322,True,-1.0034713056525,-1.130928945,-1.0016908,-0.8825906565000001
Centered,90,alpha[10],1.00149,1.01322,True,-1.06624576199,-1.24157781,-1.0568341,-0.9193175650000001
Centered,90,alpha[11],1.00149,1.01322,True,-1.0223515777675,-1.14712208,-1.021472,-0.9076416350000001
Centered,90,alpha[12],1.00149,1.01322,True,-1.0818929923675,-1.272200645,-1.0709032,-0.927986371
Centered,90,alpha[13],1.00149,1.01322,True,-0.9241952353399999,-1.04527478,-0.929377765,-0.784785072
Centered,90,alpha[14],1.00149,1.01322,True,-1.0215114680175,-1.17511524,-1.0175708,-0.8791423595
Centered,90,alpha[15],1.00149,1.01322,True,-1.0370104531075002,-1.193049575,-1.03226995,-0.9006422385
Centered,90,alpha[16],1.00149,1.01322,True,-0.9685569344724999,-1.08353451,-0.96888514,-0.8533147975000002
Centered,90,alpha[17],1.00149,1.01322,True,-0.9117860005949999,-1.040198295,-0.915560245,-0.7706183575000001
Centered,90,alpha[18],1.00149,1.01322,True,-1.10494213033,-1.327321835,-1.0882230499999999,-0.9309587745
Centered,91,mu,1.0018799999999999,1.0136,True,-0.99304515807,-1.064029315,-0.9919857249999999,-0.9264038465000001
Centered,91,sigma,1.0018799999999999,1.0136,True,0.1155581046895,0.03755525085,0.11277509,0.19992253749999986
Centered,91,alpha[1],1.0018799999999999,1.0136,True,-0.7981496349725,-0.966842918,-0.800876265,-0.6241231785
Centered,91,alpha[2],1.0018799999999999,1.0136,True,-0.903311998695,-1.0267248,-0.90596689,-0.7640271025
Centered,91,alpha[3],1.0018799999999999,1.0136,True,-0.95828041938,-1.07667617,-0.9602770199999999,-0.8378236179999999
Centered,91,alpha[4],1.0018799999999999,1.0136,True,-1.0660959667825,-1.227610675,-1.0577658,-0.926742388
Centered,91,alpha[5],1.0018799999999999,1.0136,True,-0.9774029633325,-1.1030207250000001,-0.9772664600000001,-0.853258224
Centered,91,alpha[6],1.0018799999999999,1.0136,True,-0.9825558176225,-1.1084347300000001,-0.98424645,-0.8555093815
Centered,91,alpha[7],1.0018799999999999,1.0136,True,-1.0041909385274999,-1.119075555,-1.00145105,-0.89647628
Centered,91,alpha[8],1.0018799999999999,1.0136,True,-1.0667515236525,-1.254966285,-1.0537069,-0.9126769175
Centered,91,alpha[9],1.0018799999999999,1.0136,True,-1.0024133090125,-1.121789825,-1.00185145,-0.8871316775000001
Centered,91,alpha[10],1.0018799999999999,1.0136,True,-1.0620669063200001,-1.2382381550000001,-1.0517807,-0.9209521575000001
Centered,91,alpha[11],1.0018799999999999,1.0136,True,-1.018997781725,-1.146171445,-1.0164308,-0.902803787
Centered,91,alpha[12],1.0018799999999999,1.0136,True,-1.0770395940025002,-1.268878275,-1.06737665,-0.922322674
Centered,91,alpha[13],1.0018799999999999,1.0136,True,-0.9265499219799999,-1.04685312,-0.930610885,-0.7940282900000001
Centered,91,alpha[14],1.0018799999999999,1.0136,True,-1.0199709798475,-1.170190045,-1.0160659,-0.8826528045000002
Centered,91,alpha[15],1.0018799999999999,1.0136,True,-1.0341121214600002,-1.1932922049999999,-1.0281579,-0.893165541
Centered,91,alpha[16],1.0018799999999999,1.0136,True,-0.96884641236,-1.0803420400000001,-0.9707940500000001,-0.8536887160000002
Centered,91,alpha[17],1.0018799999999999,1.0136,True,-0.9118467795649999,-1.03639627,-0.9180183,-0.771195081
Centered,91,alpha[18],1.0018799999999999,1.0136,True,-1.0985499196375,-1.32991427,-1.08007625,-0.9256362815000001
Centered,92,mu,1.00165,1.00931,True,-0.9938256017775,-1.06561635,-0.99184651,-0.9278700305
Centered,92,sigma,1.00165,1.00931,True,0.1197493893235,0.04550777185,0.11696304,0.2063608465
Centered,92,alpha[1],1.00165,1.00931,True,-0.7932895297800001,-0.957345371,-0.798242805,-0.6192183745000001
Centered,92,alpha[2],1.00165,1.00931,True,-0.89845227922,-1.025060905,-0.9043976,-0.7566279035000002
Centered,92,alpha[3],1.00165,1.00931,True,-0.9578778219775,-1.08057039,-0.9595431750000001,-0.8343878605
Centered,92,alpha[4],1.00165,1.00931,True,-1.0666809443425,-1.2363503599999999,-1.0593221499999999,-0.9271421635
Centered,92,alpha[5],1.00165,1.00931,True,-0.9772457667125,-1.103963295,-0.976988155,-0.8536839265
Centered,92,alpha[6],1.00165,1.00931,True,-0.9809302273249999,-1.105123715,-0.9818303399999999,-0.85663233
Centered,92,alpha[7],1.00165,1.00931,True,-1.003047332815,-1.120165775,-1.0008044,-0.8905705435000001
Centered,92,alpha[8],1.00165,1.00931,True,-1.0717691554975,-1.2750660850000002,-1.06104295,-0.9068411675
Centered,92,alpha[9],1.00165,1.00931,True,-1.00330845746,-1.13001445,-1.0007293000000002,-0.8848420875
Centered,92,alpha[10],1.00165,1.00931,True,-1.0677545508225001,-1.250770095,-1.05851005,-0.91314614
Centered,92,alpha[11],1.00165,1.00931,True,-1.0186637852575,-1.14159752,-1.0157435499999998,-0.9066968585
Centered,92,alpha[12],1.00165,1.00931,True,-1.07988590984,-1.271384095,-1.06854265,-0.9229845445
Centered,92,alpha[13],1.00165,1.00931,True,-0.9235729173525,-1.050946655,-0.926662355,-0.7848481815000001
Centered,92,alpha[14],1.00165,1.00931,True,-1.02229613389,-1.176149465,-1.01872835,-0.8840065635000002
Centered,92,alpha[15],1.00165,1.00931,True,-1.0371001720425002,-1.1992250100000001,-1.0290536000000001,-0.8986926405000001
Centered,92,alpha[16],1.00165,1.00931,True,-0.9675193560925,-1.0861204999999998,-0.96643016,-0.8532950645
Centered,92,alpha[17],1.00165,1.00931,True,-0.9081794363200001,-1.034337725,-0.912529635,-0.767482446
Centered,92,alpha[18],1.00165,1.00931,True,-1.10318642739,-1.3440090550000001,-1.0865513999999998,-0.9202062695000002
Centered,93,mu,1.001635,1.00645,True,-0.993153883085,-1.060405305,-0.99262803,-0.9298880310000001
Centered,93,sigma,1.001635,1.00645,True,0.11760594737125,0.048641658600000005,0.11324816,0.2016480765
Centered,93,alpha[1],1.001635,1.00645,True,-0.79372340429,-0.9530752545,-0.79825099,-0.6172007145
Centered,93,alpha[2],1.001635,1.00645,True,-0.900809212125,-1.02959584,-0.905267335,-0.7561955410000001
Centered,93,alpha[3],1.001635,1.00645,True,-0.957775049915,-1.072580185,-0.9578001,-0.8377717975000001
Centered,93,alpha[4],1.001635,1.00645,True,-1.0656055825825002,-1.22701993,-1.0578792,-0.925923225
Centered,93,alpha[5],1.001635,1.00645,True,-0.9774943480974999,-1.110399635,-0.97690327,-0.8473497340000001
Centered,93,alpha[6],1.001635,1.00645,True,-0.9821791383075001,-1.1020536699999999,-0.981779035,-0.8614015770000001
Centered,93,alpha[7],1.001635,1.00645,True,-1.00312134152,-1.11922637,-1.0022201000000002,-0.8916527970000001
Centered,93,alpha[8],1.001635,1.00645,True,-1.0692642932525,-1.270012,-1.05764265,-0.906682773
Centered,93,alpha[9],1.001635,1.00645,True,-1.003339147975,-1.125347885,-1.0003557,-0.8883038230000001
Centered,93,alpha[10],1.001635,1.00645,True,-1.06681528114,-1.245591545,-1.05791975,-0.923593387
Centered,93,alpha[11],1.001635,1.00645,True,-1.0194138766925,-1.145930275,-1.0171348,-0.905791819
Centered,93,alpha[12],1.001635,1.00645,True,-1.077785720955,-1.261259,-1.06688265,-0.9262500700000001
Centered,93,alpha[13],1.001635,1.00645,True,-0.92552557065,-1.05221374,-0.92609094,-0.7897754385000001
Centered,93,alpha[14],1.001635,1.00645,True,-1.0208608621075,-1.16959221,-1.0164121499999998,-0.8848409395000001
Centered,93,alpha[15],1.001635,1.00645,True,-1.0351815885425,-1.193188155,-1.0277894,-0.892916554
Centered,93,alpha[16],1.001635,1.00645,True,-0.9688103530150001,-1.08710926,-0.969195035,-0.8477611955000001
Centered,93,alpha[17],1.001635,1.00645,True,-0.908353938145,-1.030374535,-0.9138643200000001,-0.7682925555000001
Centered,93,alpha[18],1.001635,1.00645,True,-1.1013951092249998,-1.3427784249999999,-1.0835036,-0.923060958
Centered,94,mu,1.0029050000000002,1.02033,True,-0.9925390690425,-1.06235232,-0.9910392800000001,-0.9296982770000001
Centered,94,sigma,1.0029050000000002,1.02033,True,0.117596522121,0.03187399900000001,0.11450002000000001,0.20679088699999995
Centered,94,alpha[1],1.0029050000000002,1.02033,True,-0.7962041907924999,-0.95590778,-0.796199135,-0.6187773165000001
Centered,94,alpha[2],1.0029050000000002,1.02033,True,-0.899982333505,-1.02594608,-0.9055129900000001,-0.756124736
Centered,94,alpha[3],1.0029050000000002,1.02033,True,-0.9560320345500001,-1.070698945,-0.95995582,-0.8327240605
Centered,94,alpha[4],1.0029050000000002,1.02033,True,-1.0667067925,-1.237120135,-1.0582548,-0.929978155
Centered,94,alpha[5],1.0029050000000002,1.02033,True,-0.9760250622125,-1.10393531,-0.975425465,-0.847827862
Centered,94,alpha[6],1.0029050000000002,1.02033,True,-0.9807694720225001,-1.10758476,-0.9786994849999999,-0.854396036
Centered,94,alpha[7],1.0029050000000002,1.02033,True,-1.00331279792,-1.124817475,-0.998676855,-0.887369184
Centered,94,alpha[8],1.0029050000000002,1.02033,True,-1.0705644547325,-1.27233017,-1.0564544,-0.9170921315
Centered,94,alpha[9],1.0029050000000002,1.02033,True,-1.0025335673925,-1.12683763,-0.998566685,-0.8865602890000001
Centered,94,alpha[10],1.0029050000000002,1.02033,True,-1.0648465256675002,-1.2470478349999998,-1.0541043,-0.9117500485000001
Centered,94,alpha[11],1.0029050000000002,1.02033,True,-1.02002904588,-1.14152283,-1.0151902499999998,-0.9064499630000001
Centered,94,alpha[12],1.0029050000000002,1.02033,True,-1.0777778567950003,-1.2661782650000002,-1.06582995,-0.924754819
Centered,94,alpha[13],1.0029050000000002,1.02033,True,-0.9251812539175001,-1.05096815,-0.932708855,-0.787679698
Centered,94,alpha[14],1.0029050000000002,1.02033,True,-1.0194022834924998,-1.171933245,-1.01419785,-0.8790867395
Centered,94,alpha[15],1.0029050000000002,1.02033,True,-1.0331475772174998,-1.191380225,-1.0250411499999998,-0.898575373
Centered,94,alpha[16],1.0029050000000002,1.02033,True,-0.9674177677099999,-1.0829032550000002,-0.96724542,-0.84661873
Centered,94,alpha[17],1.0029050000000002,1.02033,True,-0.9110263288925,-1.0334030749999998,-0.915428975,-0.7698051010000002
Centered,94,alpha[18],1.0029050000000002,1.02033,True,-1.1009268163325001,-1.3402425949999999,-1.0836451,-0.9297448660000001
Centered,95,mu,1.0096349999999998,1.05594,False,-0.9914486840725,-1.06223253,-0.987057375,-0.928450052
Centered,95,sigma,1.0096349999999998,1.05594,False,0.11362518388699999,0.027389829,0.111632345,0.19962375349999995
Centered,95,alpha[1],1.0096349999999998,1.05594,False,-0.8011153408,-0.96721323,-0.80425762,-0.6096017105
Centered,95,alpha[2],1.0096349999999998,1.05594,False,-0.90273881678,-1.01806588,-0.90676183,-0.7657798650000001
Centered,95,alpha[3],1.0096349999999998,1.05594,False,-0.9570227801150001,-1.075420405,-0.95855772,-0.8384962025
Centered,95,alpha[4],1.0096349999999998,1.05594,False,-1.0612254356675002,-1.23327494,-1.0534838999999998,-0.924397185
Centered,95,alpha[5],1.0096349999999998,1.05594,False,-0.9753747807175001,-1.101887975,-0.97777618,-0.84827567
Centered,95,alpha[6],1.0096349999999998,1.05594,False,-0.9821440333999999,-1.106157485,-0.98124943,-0.8594649375
Centered,95,alpha[7],1.0096349999999998,1.05594,False,-1.004349747295,-1.120446725,-1.000178,-0.8990153445
Centered,95,alpha[8],1.0096349999999998,1.05594,False,-1.0644013204999998,-1.262686475,-1.04936865,-0.9156950565
Centered,95,alpha[9],1.0096349999999998,1.05594,False,-1.001584149285,-1.12420489,-0.9960739599999999,-0.8873374675
Centered,95,alpha[10],1.0096349999999998,1.05594,False,-1.0617498587175,-1.24288372,-1.0499071,-0.9170011775000001
Centered,95,alpha[11],1.0096349999999998,1.05594,False,-1.0177647696025,-1.145052235,-1.0109939,-0.9029376805
Centered,95,alpha[12],1.0096349999999998,1.05594,False,-1.0721391277375,-1.25958959,-1.0602352499999999,-0.9265132760000001
Centered,95,alpha[13],1.0096349999999998,1.05594,False,-0.9281667551225,-1.05265082,-0.93405737,-0.7918103305000002
Centered,95,alpha[14],1.0096349999999998,1.05594,False,-1.0159128699,-1.166087525,-1.0072446,-0.8805091215
Centered,95,alpha[15],1.0096349999999998,1.05594,False,-1.0299369173575001,-1.18886079,-1.02225525,-0.8973973080000001
Centered,95,alpha[16],1.0096349999999998,1.05594,False,-0.9674838727325,-1.080731165,-0.96643909,-0.8507787545000001
Centered,95,alpha[17],1.0096349999999998,1.05594,False,-0.913543738265,-1.032987625,-0.91922455,-0.7790817275
Centered,95,alpha[18],1.0096349999999998,1.05594,False,-1.0942064629375,-1.330307505,-1.0731348500000002,-0.9261283015
Centered,96,mu,1.000905,1.0037,True,-0.993944118665,-1.0630495500000001,-0.99411083,-0.9283113735
Centered,96,sigma,1.000905,1.0037,True,0.11913768551125,0.048076896,0.114514465,0.2053254125
Centered,96,alpha[1],1.000905,1.0037,True,-0.7906914962374999,-0.9557547255,-0.79442771,-0.6124074695000001
Centered,96,alpha[2],1.000905,1.0037,True,-0.8996013836175,-1.0254036149999999,-0.90520204,-0.7615196184999999
Centered,96,alpha[3],1.000905,1.0037,True,-0.9568587157899999,-1.07242306,-0.95813532,-0.8359581900000002
Centered,96,alpha[4],1.000905,1.0037,True,-1.0671329086125,-1.22761809,-1.06126165,-0.926375069
Centered,96,alpha[5],1.000905,1.0037,True,-0.97614098825,-1.10316422,-0.97645224,-0.8499866145
Centered,96,alpha[6],1.000905,1.0037,True,-0.9833296301300001,-1.1068502649999998,-0.982762425,-0.8627554930000001
Centered,96,alpha[7],1.000905,1.0037,True,-1.0045978047250002,-1.12539606,-1.00319935,-0.88669809
Centered,96,alpha[8],1.000905,1.0037,True,-1.0691980004525001,-1.2619057,-1.0585113000000002,-0.9081703910000001
Centered,96,alpha[9],1.000905,1.0037,True,-1.0024573243800001,-1.129414955,-1.000637,-0.8790270775000001
Centered,96,alpha[10],1.000905,1.0037,True,-1.068947117575,-1.24480565,-1.0619394,-0.9149838805
Centered,96,alpha[11],1.000905,1.0037,True,-1.0208875515575,-1.1498835,-1.0179396,-0.8989693670000001
Centered,96,alpha[12],1.000905,1.0037,True,-1.0794254953549998,-1.271297085,-1.06829705,-0.9247689139999999
Centered,96,alpha[13],1.000905,1.0037,True,-0.9236619294424999,-1.0497002199999999,-0.92733027,-0.7888497955
Centered,96,alpha[14],1.000905,1.0037,True,-1.0227113611,-1.1820942399999999,-1.0171284,-0.8804381550000001
Centered,96,alpha[15],1.000905,1.0037,True,-1.0352447600024999,-1.19533465,-1.0296538000000002,-0.8972473550000001
Centered,96,alpha[16],1.000905,1.0037,True,-0.967271677345,-1.0884938249999998,-0.968256665,-0.8452896785
Centered,96,alpha[17],1.000905,1.0037,True,-0.9086705583875,-1.03363624,-0.9122089,-0.76812893
Centered,96,alpha[18],1.000905,1.0037,True,-1.10314160432,-1.3371176200000001,-1.0872418000000001,-0.925993342
Centered,97,mu,1.00163,1.00459,True,-0.9941561810524999,-1.0676167699999999,-0.99230347,-0.9298865045000002
Centered,97,sigma,1.00163,1.00459,True,0.11979776897599999,0.0440697589,0.11752705,0.20185874499999998
Centered,97,alpha[1],1.00163,1.00459,True,-0.7918806619325001,-0.9518974065,-0.79472643,-0.6165634780000001
Centered,97,alpha[2],1.00163,1.00459,True,-0.8997130888075001,-1.02980376,-0.904535225,-0.75069618
Centered,97,alpha[3],1.00163,1.00459,True,-0.9560145544575,-1.074832685,-0.958871365,-0.8370792915
Centered,97,alpha[4],1.00163,1.00459,True,-1.06742190671,-1.23408871,-1.0634153,-0.9217861570000001
Centered,97,alpha[5],1.00163,1.00459,True,-0.9762119172549999,-1.10232404,-0.9754420399999999,-0.8526685020000002
Centered,97,alpha[6],1.00163,1.00459,True,-0.9826695776575,-1.11056485,-0.982031705,-0.8555239445
Centered,97,alpha[7],1.00163,1.00459,True,-1.0046803169275,-1.12177557,-1.0035737999999998,-0.8935075905000001
Centered,97,alpha[8],1.00163,1.00459,True,-1.073852605435,-1.2680679,-1.0649522999999999,-0.9139573745
Centered,97,alpha[9],1.00163,1.00459,True,-1.0035566300875,-1.127473495,-1.0028160000000002,-0.8808505585
Centered,97,alpha[10],1.00163,1.00459,True,-1.0708229538675,-1.25465166,-1.06264345,-0.91658526
Centered,97,alpha[11],1.00163,1.00459,True,-1.0203513937675,-1.15430371,-1.0159284,-0.8997686530000001
Centered,97,alpha[12],1.00163,1.00459,True,-1.0800900376949998,-1.26323353,-1.071485,-0.924305184
Centered,97,alpha[13],1.00163,1.00459,True,-0.9219012265400001,-1.04098371,-0.9249930399999999,-0.7929785970000001
Centered,97,alpha[14],1.00163,1.00459,True,-1.02226570336,-1.17509796,-1.02007165,-0.8812500375
Centered,97,alpha[15],1.00163,1.00459,True,-1.0374438140349997,-1.20079581,-1.0307325999999999,-0.8954256395000001
Centered,97,alpha[16],1.00163,1.00459,True,-0.9696527888250001,-1.0846312,-0.9709042750000001,-0.848915097
Centered,97,alpha[17],1.00163,1.00459,True,-0.9082263888900001,-1.03894202,-0.91107591,-0.7673714775
Centered,97,alpha[18],1.00163,1.00459,True,-1.10669255049,-1.3446092299999999,-1.0877615,-0.929160265
Centered,98,mu,1.002065,1.01234,True,-0.994606737805,-1.07029784,-0.992932615,-0.92729322
Centered,98,sigma,1.002065,1.01234,True,0.12177544411775,0.0446162856,0.118180795,0.20819826
